City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Seydi,TM,2021-09-24 20:09:30,39.4816,62.9137,73.33,17,0,8.99,clear sky
527,Campoverde,PE,2021-09-24 20:09:31,-8.4753,-74.8058,94.5,34,70,4.72,broken clouds
528,Ozimek,PL,2021-09-24 20:09:31,50.6794,18.2137,58.55,70,100,10.58,overcast clouds
529,Gorno-Altaysk,RU,2021-09-24 20:09:32,51.9561,85.955,32.31,93,100,4.52,overcast clouds
530,Shediac,CA,2021-09-24 20:09:32,46.2198,-64.5411,73.36,65,53,8.21,broken clouds
531,Arrecife,ES,2021-09-24 20:09:32,28.963,-13.5477,73.47,64,20,11.5,few clouds
532,Phan Thiet,VN,2021-09-24 20:09:33,10.9333,108.1,76.57,92,100,6.04,light rain
533,Ayorou,NE,2021-09-24 20:09:33,14.7308,0.9174,94.98,27,76,13.94,broken clouds
534,Jurm,AF,2021-09-24 20:09:34,36.8648,70.8342,59.63,18,0,3.22,clear sky
535,Wakkanai,JP,2021-09-24 20:09:35,45.4094,141.6739,58.01,67,1,13.06,clear sky
536,Alcala De Henares,ES,2021-09-24 20:09:35,40.4821,-3.36,67.3,81,40,8.99,light rain
537,Nushki,PK,2021-09-24 20:09:35,29.5542,66.0215,76.08,10,1,5.19,clear sky
538,Recas,RO,2021-09-24 20:09:36,45.7989,21.5008,62.82,77,0,6.91,clear sky
539,Magway,MM,2021-09-24 20:09:36,20.15,94.9167,77.14,92,100,3.78,moderate rain
540,Shenxian,CN,2021-09-24 20:09:37,36.2411,115.6672,64.81,93,100,21.85,light rain
541,Dicabisagan,PH,2021-09-24 20:09:37,17.0818,122.4157,78.19,87,92,5.91,overcast clouds
542,Mount Gambier,AU,2021-09-24 20:09:38,-37.8333,140.7667,46.08,65,100,7.61,overcast clouds
543,Uporovo,RU,2021-09-24 20:09:38,56.3109,66.2693,42.91,66,100,6.33,overcast clouds
544,Sakaiminato,JP,2021-09-24 20:09:39,35.55,133.2333,70.27,79,97,17.9,overcast clouds
545,Bambanglipuro,ID,2021-09-24 20:09:39,-7.95,110.2833,75.31,90,75,5.01,broken clouds
546,Maltahohe,NA,2021-09-24 20:09:40,-24.8333,16.9833,71.47,10,12,9.53,few clouds
547,Champerico,GT,2021-09-24 20:09:40,14.3,-91.9167,85.35,72,100,6.91,overcast clouds
548,Ingham,US,2021-09-24 20:09:42,42.6,-84.3833,73.18,55,1,6.91,clear sky
549,Mersing,MY,2021-09-24 20:09:42,2.4312,103.8405,77.52,89,92,2.19,overcast clouds
550,Emba,KZ,2021-09-24 20:09:43,48.8264,58.1442,56.37,28,9,19.08,clear sky
551,Henties Bay,NA,2021-09-24 20:09:43,-22.116,14.2845,55.85,86,0,4.5,clear sky
552,Naze,JP,2021-09-24 20:09:44,28.3667,129.4833,77.85,69,0,14.38,clear sky
553,Pringsewu,ID,2021-09-24 20:09:44,-5.3582,104.9744,73.36,96,61,0.49,broken clouds
554,Iberia,US,2021-09-24 20:09:45,29.9502,-91.7507,80.67,41,1,6.55,clear sky
555,Nyurba,RU,2021-09-24 20:09:45,63.2842,118.3319,32.59,87,17,1.36,few clouds
556,Yamethin,MM,2021-09-24 20:09:46,20.4333,96.15,74.52,95,100,3.22,moderate rain
557,Constitucion,CL,2021-09-24 20:09:46,-35.3333,-72.4167,63.23,64,3,8.05,clear sky
558,Yar-Sale,RU,2021-09-24 20:09:47,66.8333,70.8333,36.54,80,99,5.03,overcast clouds
559,Pendra,IN,2021-09-24 20:09:47,22.7667,81.95,71.71,95,79,2.84,broken clouds
560,Zabol,AF,2021-09-24 20:09:48,32.25,67.25,66.51,16,0,5.57,clear sky
561,Yenagoa,NG,2021-09-24 20:09:49,4.9247,6.2642,75.61,92,100,2.82,overcast clouds
562,Kasongo-Lunda,CD,2021-09-24 20:09:50,-6.4667,16.8167,77.7,63,89,4.81,overcast clouds
563,Quang Ngai,VN,2021-09-24 20:06:56,15.1167,108.8,75.78,86,100,3.69,overcast clouds
564,Kampene,CD,2021-09-24 20:09:50,-3.6,26.6667,67.93,97,98,2.37,light rain
565,San Juan,AR,2021-09-24 20:07:41,-31.5375,-68.5364,84.72,12,0,8.61,clear sky
566,Jiangyou,CN,2021-09-24 20:09:52,31.7667,104.7167,72.86,93,100,2.95,overcast clouds
567,Watsa,CD,2021-09-24 20:09:53,3.0372,29.5355,63.54,99,100,3.09,overcast clouds
568,Santa Lucia,ES,2021-09-24 20:09:53,27.9117,-15.5407,65.77,70,20,16.11,few clouds
569,Masaurhi,IN,2021-09-24 20:09:54,25.3509,85.0342,80.49,78,27,3.87,scattered clouds
570,Black Diamond,US,2021-09-24 20:09:54,47.3087,-122.0032,74.16,61,1,1.99,clear sky
571,Srednekolymsk,RU,2021-09-24 20:09:55,67.45,153.6833,29.86,90,18,5.44,few clouds
572,Gravdal,NO,2021-09-24 20:09:55,68.1214,13.5031,47.88,93,40,4.61,scattered clouds
573,Grindavik,IS,2021-09-24 20:09:56,63.8424,-22.4338,43.27,81,75,10.36,broken clouds
574,Dawei,MM,2021-09-24 20:09:56,14.0833,98.2,75.56,93,100,2.1,overcast clouds
575,Nabire,ID,2021-09-24 20:05:32,-3.3667,135.4833,75.18,88,100,3.0,overcast clouds
576,San Miguel,SV,2021-09-24 20:09:57,13.4833,-88.1833,90.18,56,81,1.19,broken clouds
577,Acapulco,MX,2021-09-24 20:07:57,16.8634,-99.8901,85.68,74,98,7.18,overcast clouds
578,Moindou,NC,2021-09-24 20:09:58,-21.6924,165.677,62.55,64,61,5.66,broken clouds
579,Guerrero Negro,MX,2021-09-24 20:09:58,27.9769,-114.0611,77.38,60,100,13.42,overcast clouds
580,Yumen,CN,2021-09-24 20:09:58,40.2833,97.2,60.3,24,2,9.15,clear sky
581,Ca Mau,VN,2021-09-24 20:09:59,9.1769,105.15,76.64,92,99,3.18,overcast clouds
582,Boende,CD,2021-09-24 20:10:00,-0.2167,20.8667,70.74,96,100,2.33,overcast clouds
583,Aljezur,PT,2021-09-24 20:10:00,37.3191,-8.8033,64.45,86,0,5.21,clear sky
584,Nileshwar,IN,2021-09-24 20:10:00,12.25,75.1,78.21,87,56,5.37,broken clouds
585,Swan Hill,AU,2021-09-24 20:10:01,-35.3378,143.5544,44.37,79,82,6.51,broken clouds
586,Gayny,RU,2021-09-24 20:10:01,60.3071,54.3241,47.48,77,100,7.31,overcast clouds
587,Yarkovo,RU,2021-09-24 20:10:03,57.4028,67.0786,40.86,81,100,2.89,overcast clouds
588,Manoel Urbano,BR,2021-09-24 20:10:04,-8.8389,-69.2597,96.66,32,78,2.86,broken clouds
589,Loralai,PK,2021-09-24 20:06:24,30.3705,68.598,73.92,59,5,3.98,clear sky
590,Bozeman,US,2021-09-24 20:07:53,45.6796,-111.0386,72.82,32,1,1.99,clear sky
591,Mae Hong Son,TH,2021-09-24 20:10:06,19.3003,97.9685,72.39,99,100,0.67,overcast clouds
592,Sola,VU,2021-09-24 20:10:06,-13.8833,167.55,78.6,82,68,19.77,broken clouds
593,Witu,KE,2021-09-24 20:10:07,-2.3889,40.4382,77.16,81,100,13.71,overcast clouds
594,Mumford,GH,2021-09-24 20:10:08,5.2618,-0.759,77.85,89,47,11.16,light rain
595,Tupelo,US,2021-09-24 20:10:08,34.2576,-88.7034,77.9,38,1,0.0,clear sky
596,Shakawe,BW,2021-09-24 20:10:09,-18.3667,21.85,73.81,22,0,5.5,clear sky
597,Valparaiso,CL,2021-09-24 20:06:56,-33.0393,-71.6273,56.84,82,90,14.97,overcast clouds
598,Roma,US,2021-09-24 20:08:33,43.2128,-75.4557,67.42,61,75,8.05,broken clouds
599,Riohacha,CO,2021-09-24 20:10:10,11.5444,-72.9072,85.3,73,74,9.08,broken clouds
600,Kozhva,RU,2021-09-24 20:10:10,65.1073,57.0459,38.39,92,35,5.14,scattered clouds
601,Berdigestyakh,RU,2021-09-24 20:10:11,62.0989,126.6992,37.18,92,93,9.31,overcast clouds
602,Sid,RS,2021-09-24 20:10:11,45.1283,19.2264,62.96,60,4,2.59,clear sky
603,Agadez,NE,2021-09-24 20:10:12,19.75,10.25,86.34,10,5,7.47,clear sky
604,Dryden,CA,2021-09-24 20:10:12,49.7833,-92.7503,58.48,29,92,7.61,overcast clouds
605,Dallas,US,2021-09-24 20:09:57,32.7668,-96.7836,90.36,26,75,1.01,broken clouds
606,Travagliato,IT,2021-09-24 20:10:13,45.5191,10.0805,69.44,56,0,5.08,clear sky
607,Rio Gallegos,AR,2021-09-24 20:10:14,-51.6226,-69.2181,71.65,21,75,24.16,broken clouds
608,La Rochelle,FR,2021-09-24 20:05:48,46.1667,-1.15,65.5,82,0,4.61,clear sky
609,Hami,CN,2021-09-24 20:10:14,42.8,93.45,60.37,33,100,24.07,overcast clouds
610,Texarkana,US,2021-09-24 20:06:01,33.4251,-94.0477,83.34,32,1,5.01,clear sky
611,Eenhana,NA,2021-09-24 20:10:15,-17.4667,16.3333,75.2,15,1,7.38,clear sky
612,Antofagasta,CL,2021-09-24 20:10:16,-23.65,-70.4,60.08,61,0,5.97,clear sky
613,Komsomolskiy,UZ,2021-09-24 20:10:16,40.4272,71.7189,65.14,22,0,1.14,clear sky
614,Kisangani,CD,2021-09-24 20:10:17,0.5167,25.2,67.35,99,57,2.68,broken clouds
615,Chilca,PE,2021-09-24 20:10:17,-12.5211,-76.7372,67.08,81,68,4.88,broken clouds
616,Seoul,KR,2021-09-24 20:09:52,37.5683,126.9778,67.44,88,40,1.14,scattered clouds
617,Nakhon Phanom,TH,2021-09-24 20:10:18,17.3333,104.4167,72.97,95,100,6.17,light rain
618,Maniitsoq,GL,2021-09-24 20:10:18,65.4167,-52.9,34.86,57,9,2.71,clear sky
619,Anadyr,RU,2021-09-24 20:10:19,64.75,177.4833,26.01,86,48,11.01,scattered clouds
620,Charlestown,AU,2021-09-24 20:10:19,-32.95,151.6667,60.69,60,0,1.99,clear sky
621,Cayhagan,PH,2021-09-24 20:10:20,9.6697,122.4256,78.6,86,65,6.6,broken clouds
622,Kayerkan,RU,2021-09-24 20:10:21,69.3497,87.7602,32.77,71,0,1.72,clear sky
623,Skibbereen,IE,2021-09-24 20:10:21,51.55,-9.2667,64.2,94,100,8.3,overcast clouds
624,Acari,PE,2021-09-24 20:10:22,-15.4311,-74.6158,78.22,44,9,9.35,clear sky
625,Hamilton,US,2021-09-24 20:07:03,39.1834,-84.5333,76.19,44,1,1.01,clear sky
626,Cockburn Town,TC,2021-09-24 20:10:23,21.4612,-71.1419,83.05,73,100,4.61,overcast clouds
627,Aanekoski,FI,2021-09-24 20:10:23,62.6946,25.818,44.85,100,100,6.02,overcast clouds
628,Plettenberg Bay,ZA,2021-09-24 20:10:24,-34.0527,23.3716,56.43,87,63,6.17,broken clouds
629,Bafata,GW,2021-09-24 20:10:25,12.1667,-14.75,76.03,90,10,3.33,clear sky
630,Palana,RU,2021-09-24 20:10:25,59.1167,159.9667,38.59,81,0,3.42,clear sky
631,Nicoya,CR,2021-09-24 20:10:26,10.1483,-85.452,80.15,75,84,3.67,broken clouds
632,Korba,IN,2021-09-24 20:10:26,22.35,82.6833,75.4,92,75,1.95,broken clouds
633,Rabo De Peixe,PT,2021-09-24 20:10:27,37.8,-25.5833,72.28,65,20,8.05,few clouds
634,Lagoa,PT,2021-09-24 20:10:27,39.05,-27.9833,70.29,75,100,16.31,overcast clouds
635,Tarko-Sale,RU,2021-09-24 20:10:28,64.9225,77.785,31.5,81,9,11.01,clear sky
636,Guane,CU,2021-09-24 20:10:28,22.2025,-84.0875,86.13,63,90,4.72,light rain
637,Evensk,RU,2021-09-24 20:10:29,61.95,159.2333,39.63,77,29,1.41,scattered clouds
638,Moyale,KE,2021-09-24 20:10:29,3.5167,39.0584,76.87,41,100,19.15,overcast clouds
639,Usinsk,RU,2021-09-24 20:10:30,65.9939,57.5281,38.23,86,41,7.43,scattered clouds
640,Tutoia,BR,2021-09-24 20:10:30,-2.7619,-42.2744,85.98,76,46,11.86,scattered clouds
641,Tual,ID,2021-09-24 20:10:31,-5.6667,132.75,79.95,82,74,15.17,broken clouds
642,Vagamo,NO,2021-09-24 20:10:31,61.8751,9.0967,40.28,91,27,8.3,scattered clouds
643,Tsaratanana,MG,2021-09-24 20:10:32,-16.7833,47.65,70.03,64,0,12.44,clear sky
644,Vaitape,PF,2021-09-24 20:10:32,-16.5167,-151.75,76.28,62,0,1.77,clear sky
645,Asilah,MA,2021-09-24 20:10:33,35.465,-6.0348,69.76,72,40,5.64,scattered clouds
646,Puerto Escondido,MX,2021-09-24 20:10:33,15.85,-97.0667,85.87,68,100,6.55,overcast clouds
647,Syasstroy,RU,2021-09-24 20:10:34,60.1367,32.5691,47.52,77,100,10.22,overcast clouds
648,San Jeronimo,PE,2021-09-24 20:10:34,-11.9472,-75.2829,55.71,66,97,8.23,overcast clouds
649,Bukama,CD,2021-09-24 20:10:35,-9.2,25.85,79.56,31,33,1.72,scattered clouds
650,Monroe,US,2021-09-24 20:10:35,43.1501,-77.6831,69.49,58,75,19.57,broken clouds
651,Necochea,AR,2021-09-24 20:10:36,-38.5473,-58.7368,66.04,68,69,9.46,broken clouds
652,Peniche,PT,2021-09-24 20:10:36,39.3558,-9.3811,68.61,87,7,11.86,clear sky
653,Nanga Eboko,CM,2021-09-24 20:10:37,4.6833,12.3667,68.4,98,100,2.01,overcast clouds
654,Vila,PT,2021-09-24 20:10:37,42.0304,-8.1588,56.34,90,62,3.49,broken clouds
655,Wewak,PG,2021-09-24 20:10:38,-3.5534,143.6268,77.81,87,100,6.22,overcast clouds
656,Tecoanapa,MX,2021-09-24 20:10:38,16.5167,-98.75,86.11,67,100,9.01,overcast clouds
657,Vicksburg,US,2021-09-24 20:10:39,32.3526,-90.8779,80.83,37,1,5.75,clear sky
658,Syracuse,IT,2021-09-24 20:09:36,37.0881,15.2792,75.88,85,22,9.42,few clouds
659,Conceicao Do Araguaia,BR,2021-09-24 20:10:40,-8.2578,-49.2647,102.51,18,73,10.2,broken clouds
660,Huarmey,PE,2021-09-24 20:10:40,-10.0681,-78.1522,68.61,73,28,9.93,scattered clouds
661,Ugoofaaru,MV,2021-09-24 20:10:41,5.6667,73.0,81.36,76,100,13.73,overcast clouds
662,Cessnock,AU,2021-09-24 20:05:44,-32.8333,151.35,60.1,87,0,4.68,clear sky
663,Veraval,IN,2021-09-24 20:10:42,20.9,70.3667,79.54,84,43,6.42,scattered clouds
664,Thinadhoo,MV,2021-09-24 20:10:42,0.5333,72.9333,81.52,72,100,14.41,overcast clouds
665,Kralendijk,BQ,2021-09-24 20:10:43,12.15,-68.2667,89.58,66,40,14.97,scattered clouds
666,Yaounde,CM,2021-09-24 20:10:43,3.8667,11.5167,67.75,97,100,3.24,light rain
667,Labuhan,ID,2021-09-24 20:10:44,-6.8844,112.2051,77.81,82,28,6.04,scattered clouds
668,Rongcheng,CN,2021-09-24 20:10:45,30.634,117.8517,73.54,76,84,3.87,broken clouds
669,Yiyang,CN,2021-09-24 20:10:45,28.5892,112.3283,79.65,61,0,6.33,clear sky
670,Bay Roberts,CA,2021-09-24 20:10:46,47.5999,-53.2648,53.04,75,17,11.01,few clouds
671,Praya,CV,2021-09-24 20:10:46,14.9215,-23.5087,81.14,74,75,13.8,broken clouds
672,Port Macquarie,AU,2021-09-24 20:10:47,-31.4333,152.9167,55.36,55,2,7.16,clear sky
673,Menongue,AO,2021-09-24 20:10:47,-14.6585,17.691,68.97,18,5,5.59,clear sky
674,Enshi,CN,2021-09-24 20:10:48,30.3,109.4833,71.19,96,68,0.45,broken clouds
675,Pocerski Pricinovic,RS,2021-09-24 20:10:48,44.7222,19.7072,63.09,58,1,3.62,clear sky
676,Kudahuvadhoo,MV,2021-09-24 20:10:49,2.6708,72.8944,79.43,71,100,7.11,overcast clouds
677,Kiruna,SE,2021-09-24 20:10:49,67.8557,20.2251,38.32,93,90,3.44,light rain
678,Mongo,TD,2021-09-24 20:10:50,12.1844,18.693,79.47,69,18,7.34,few clouds
679,Malatya,TR,2021-09-24 20:10:50,38.5,38.0,53.65,44,0,3.44,clear sky
680,Chiang Rai,TH,2021-09-24 20:10:51,19.9167,99.9167,75.13,96,71,2.35,broken clouds
681,Baraya,CO,2021-09-24 20:10:51,3.1533,-75.0531,89.33,41,89,5.14,overcast clouds
682,Manokwari,ID,2021-09-24 20:10:52,-0.8667,134.0833,79.23,74,98,3.27,overcast clouds
683,Pathein,MM,2021-09-24 20:10:53,16.7833,94.7333,75.38,94,91,3.85,overcast clouds
684,Anloga,GH,2021-09-24 20:10:53,5.7947,0.8973,79.74,84,28,12.39,scattered clouds
685,Say,NE,2021-09-24 20:10:54,13.1007,2.3689,84.38,60,29,12.37,scattered clouds
686,Saint-Georges,GD,2021-09-24 20:10:54,12.0564,-61.7485,84.99,67,78,8.88,broken clouds
687,Oyama,JP,2021-09-24 20:10:55,36.3,139.8,76.59,73,100,7.67,overcast clouds
688,Bahia Honda,CU,2021-09-24 20:10:56,22.9036,-83.1592,84.31,70,38,2.95,light rain
689,Skjervoy,NO,2021-09-24 20:10:56,70.0311,20.9714,47.21,79,98,18.48,overcast clouds
690,Aranos,NA,2021-09-24 20:10:57,-24.1333,19.1167,70.84,11,0,11.39,clear sky
691,Harper,LR,2021-09-24 20:10:57,4.375,-7.7169,78.4,86,58,8.19,broken clouds
692,Mnogovershinnyy,RU,2021-09-24 20:10:57,53.9353,139.9242,41.61,71,0,5.17,clear sky
693,Zlitan,LY,2021-09-24 20:10:58,32.4674,14.5687,77.23,69,5,15.61,clear sky
694,Verkhnevilyuysk,RU,2021-09-24 20:10:58,63.4453,120.3167,31.77,86,14,3.85,few clouds
695,Boras,SE,2021-09-24 20:10:59,57.721,12.9401,57.54,94,100,13.24,overcast clouds
696,Najran,SA,2021-09-24 20:10:59,17.4924,44.1277,76.53,20,86,1.03,overcast clouds
697,Cairns,AU,2021-09-24 20:11:00,-16.9167,145.7667,71.55,81,90,10.36,overcast clouds
698,Quelimane,MZ,2021-09-24 20:11:00,-17.8786,36.8883,70.39,73,0,4.92,clear sky
699,Ochakiv,UA,2021-09-24 20:11:01,46.6128,31.5498,53.15,71,21,20.22,few clouds
